time,Use butter,Scoop nut,Scoop butter,Spread nut,Spread butter,Spread onto,Spread tortilla,Scoop jelly,Spread jelly,Roll tortilla,Secure rolled,Secure tortilla,Trim tortilla,Trim roll,Slide floss,Slide tortilla,Place floss,Cross floss,Cross tortilla,Cross roll,Holding floss,Pull floss,Continue floss,Place pinwheels
934.6,0.0354,0.214,0.0054,0.1895,0.0213,0.1025,0.0298,0.01,0.0193,0.0576,0.0093,0.0379,0.0065,0.0112,0.0004,0.0158,0.0158,0.0038,0.0507,0.0835,0.0015,0.0016,0.0037,0.0737
934.8,0.0358,0.1934,0.0048,0.1773,0.017,0.0893,0.0261,0.0088,0.0197,0.0555,0.0129,0.038,0.0059,0.0116,0.0005,0.0162,0.0236,0.0049,0.0503,0.09,0.002,0.0021,0.0046,0.1097
935.0,0.0334,0.1725,0.0039,0.1709,0.0128,0.0798,0.0217,0.0073,0.019,0.0525,0.0165,0.0361,0.0052,0.0111,0.0006,0.0153,0.0334,0.0058,0.0471,0.091,0.0023,0.0025,0.0053,0.1539
935.2,0.0328,0.1505,0.0035,0.1442,0.0098,0.0646,0.0168,0.0064,0.0164,0.0505,0.0234,0.0337,0.0043,0.0129,0.0007,0.0135,0.0424,0.0073,0.0453,0.1175,0.0029,0.0034,0.0062,0.1909
935.4,0.0314,0.1272,0.0032,0.1165,0.0074,0.05,0.0128,0.0054,0.0134,0.048,0.0317,0.0314,0.0036,0.0146,0.0008,0.0117,0.0516,0.0089,0.0431,0.147,0.0036,0.0044,0.007,0.2253
935.6,0.0296,0.1129,0.0026,0.0992,0.0052,0.0355,0.0097,0.0043,0.011,0.0427,0.0448,0.0294,0.003,0.0152,0.0009,0.0096,0.0614,0.0105,0.0401,0.1623,0.0045,0.006,0.0076,0.2519
935.8,0.0284,0.1089,0.0022,0.0893,0.0037,0.0257,0.0078,0.0036,0.009,0.04,0.0537,0.0297,0.0029,0.0178,0.001,0.0082,0.0686,0.0127,0.041,0.1737,0.0056,0.0077,0.0082,0.2507
936.0,0.0265,0.1244,0.002,0.0841,0.0027,0.0204,0.0069,0.0035,0.0072,0.0389,0.059,0.0302,0.0033,0.0199,0.0011,0.0072,0.0781,0.0155,0.0425,0.1626,0.007,0.0096,0.0094,0.2381
936.2,0.0242,0.1382,0.0018,0.0778,0.002,0.0157,0.0059,0.0035,0.0057,0.0378,0.0637,0.03,0.0037,0.0224,0.0011,0.0061,0.0886,0.0186,0.043,0.1528,0.0087,0.0116,0.0105,0.2269
936.4,0.0234,0.1544,0.0016,0.0785,0.0016,0.0142,0.0054,0.0036,0.0051,0.0335,0.062,0.0294,0.0041,0.0227,0.0012,0.0055,0.0965,0.0218,0.0434,0.1365,0.0102,0.0124,0.0116,0.2213
936.6,0.0251,0.1366,0.0015,0.0731,0.0015,0.0126,0.0051,0.0033,0.0051,0.0307,0.0619,0.0283,0.0041,0.023,0.0012,0.005,0.1094,0.0235,0.0421,0.1307,0.011,0.0129,0.0124,0.2396
936.8,0.0277,0.1309,0.0018,0.0646,0.0016,0.0114,0.0049,0.0035,0.0048,0.0323,0.0639,0.0275,0.0041,0.0258,0.0011,0.0048,0.1061,0.0227,0.0412,0.1446,0.0108,0.0129,0.0127,0.2384
937.0,0.0311,0.1231,0.0021,0.055,0.0017,0.0099,0.0046,0.0037,0.0043,0.0345,0.067,0.0271,0.0041,0.0285,0.0011,0.0046,0.1032,0.0217,0.0403,0.1582,0.0107,0.0128,0.0129,0.2377
937.2,0.0372,0.1247,0.0026,0.0519,0.002,0.0104,0.0048,0.0043,0.0043,0.0354,0.0619,0.0272,0.0043,0.0285,0.001,0.005,0.0938,0.02,0.0393,0.1564,0.0096,0.0111,0.0112,0.2531
937.4,0.0451,0.1256,0.0032,0.049,0.0024,0.0109,0.0048,0.005,0.0043,0.0362,0.0571,0.0268,0.0044,0.0288,0.001,0.0053,0.0833,0.0181,0.0378,0.1563,0.0084,0.0095,0.0095,0.2673
937.6,0.0532,0.1282,0.004,0.0474,0.0029,0.0119,0.0051,0.0059,0.0043,0.0403,0.0516,0.0256,0.0044,0.0304,0.0009,0.0054,0.0724,0.0159,0.0356,0.1644,0.0072,0.0079,0.0082,0.2667
937.8,0.0566,0.1524,0.0049,0.058,0.0042,0.0176,0.007,0.0074,0.0052,0.0503,0.0371,0.0289,0.0055,0.0286,0.0008,0.0066,0.0617,0.0135,0.04,0.1475,0.0058,0.0065,0.0075,0.2463
938.0,0.0641,0.154,0.0055,0.0688,0.0056,0.0211,0.0094,0.0077,0.0068,0.0566,0.0284,0.0321,0.0061,0.0258,0.0007,0.0081,0.0533,0.0116,0.0435,0.1391,0.0046,0.0059,0.0061,0.2351
938.2,0.0727,0.1543,0.006,0.0821,0.0076,0.0254,0.0124,0.0078,0.009,0.0616,0.0217,0.0354,0.0065,0.0227,0.0006,0.0098,0.0452,0.0099,0.047,0.1293,0.0037,0.0053,0.0049,0.2192
938.4,0.0828,0.1349,0.0068,0.0873,0.0113,0.0335,0.0155,0.0074,0.0106,0.0705,0.0165,0.0398,0.0065,0.0216,0.0005,0.0121,0.0355,0.0083,0.0514,0.1326,0.0028,0.0047,0.0039,0.2032
938.6,0.0841,0.1466,0.0072,0.0991,0.0147,0.0434,0.0187,0.0076,0.0112,0.0773,0.0121,0.0449,0.0072,0.0203,0.0005,0.0143,0.0263,0.0074,0.0574,0.1249,0.0023,0.0041,0.0032,0.1654
938.8,0.0768,0.1649,0.0074,0.1125,0.019,0.0561,0.0235,0.008,0.0122,0.0859,0.009,0.0512,0.0076,0.0177,0.0004,0.0172,0.0176,0.0063,0.0657,0.1156,0.0018,0.0035,0.0024,0.1178
939.0,0.0656,0.1799,0.0072,0.1273,0.0239,0.0731,0.0287,0.0081,0.0133,0.0904,0.0064,0.0554,0.0075,0.0146,0.0004,0.0196,0.0116,0.0053,0.0718,0.1018,0.0014,0.0029,0.0017,0.0821
939.2,0.0546,0.1705,0.0068,0.1325,0.0289,0.0883,0.0373,0.0073,0.0143,0.0978,0.0047,0.0632,0.008,0.0122,0.0003,0.0241,0.009,0.0045,0.084,0.0867,0.0011,0.0027,0.0015,0.0596
939.4,0.0437,0.1615,0.0061,0.1376,0.0338,0.104,0.0471,0.0066,0.0153,0.1019,0.0034,0.0695,0.0083,0.0099,0.0003,0.0284,0.0069,0.0037,0.0944,0.0707,0.0008,0.0025,0.0012,0.0423
939.6,0.0347,0.1619,0.0051,0.1487,0.036,0.1205,0.0542,0.0058,0.0157,0.0951,0.0024,0.0725,0.0083,0.0079,0.0003,0.0311,0.0054,0.0032,0.1018,0.0552,0.0007,0.0023,0.0011,0.0302
939.8,0.037,0.1616,0.0053,0.1461,0.039,0.1221,0.0528,0.0059,0.016,0.0893,0.0027,0.0714,0.0073,0.008,0.0003,0.033,0.005,0.0034,0.1011,0.0605,0.0007,0.0028,0.0011,0.0275
940.0,0.038,0.1562,0.0056,0.1368,0.0416,0.1352,0.0479,0.0059,0.015,0.087,0.003,0.0702,0.0062,0.0085,0.0003,0.0338,0.0045,0.0035,0.1008,0.0698,0.0008,0.0031,0.0011,0.025
940.2,0.0392,0.1451,0.0059,0.1239,0.0455,0.1555,0.0437,0.0059,0.0139,0.0859,0.0033,0.0682,0.0054,0.0096,0.0003,0.0335,0.004,0.0036,0.0989,0.0809,0.0008,0.0035,0.0012,0.0225
940.4,0.0398,0.1553,0.0061,0.123,0.0436,0.1573,0.0415,0.0064,0.0138,0.0812,0.0036,0.064,0.005,0.0101,0.0004,0.0322,0.004,0.0038,0.0948,0.0873,0.0008,0.004,0.0012,0.0207
940.6,0.0382,0.1657,0.0059,0.1274,0.0412,0.1591,0.0418,0.0069,0.0146,0.0765,0.0036,0.0599,0.0048,0.0101,0.0004,0.032,0.0039,0.0039,0.0902,0.0883,0.0009,0.0045,0.0013,0.0188
940.8,0.041,0.1681,0.0058,0.1306,0.0392,0.1608,0.0401,0.0071,0.0147,0.0713,0.0037,0.0565,0.0047,0.0109,0.0005,0.0317,0.0042,0.0041,0.0849,0.0928,0.0011,0.0052,0.0016,0.0194
941.0,0.0448,0.1688,0.0059,0.131,0.0383,0.1623,0.0389,0.0074,0.0147,0.0657,0.0037,0.0538,0.0048,0.0118,0.0005,0.0318,0.0044,0.0044,0.0818,0.0969,0.0012,0.0059,0.0018,0.0194
941.2,0.0416,0.1909,0.0056,0.1427,0.0353,0.1521,0.0387,0.008,0.0152,0.066,0.0039,0.0527,0.0051,0.011,0.0005,0.0282,0.0049,0.0041,0.0788,0.0839,0.0011,0.0054,0.0019,0.0226
941.4,0.0384,0.2114,0.0054,0.1529,0.0325,0.1423,0.0385,0.0085,0.0154,0.0661,0.0041,0.0514,0.0054,0.0102,0.0004,0.0252,0.0053,0.0039,0.0758,0.0728,0.0011,0.0048,0.0019,0.0263
941.6,0.0347,0.221,0.0054,0.164,0.0333,0.1421,0.0388,0.0093,0.017,0.0663,0.004,0.0488,0.0053,0.0089,0.0003,0.0225,0.0055,0.0037,0.0701,0.0652,0.0011,0.0042,0.0019,0.0267
941.8,0.0355,0.2174,0.0056,0.1574,0.0322,0.1348,0.0409,0.0102,0.0184,0.0716,0.0042,0.0497,0.0054,0.0084,0.0003,0.0233,0.0068,0.0037,0.07,0.0644,0.0011,0.0038,0.002,0.0331
942.0,0.035,0.2154,0.0057,0.1522,0.0316,0.1287,0.0425,0.0111,0.02,0.0754,0.0044,0.0495,0.0055,0.0081,0.0003,0.0236,0.0083,0.0037,0.068,0.0633,0.0011,0.0034,0.0021,0.041
942.2,0.0347,0.217,0.0054,0.1478,0.0255,0.1051,0.0382,0.0115,0.0203,0.0779,0.0058,0.0487,0.0057,0.0092,0.0004,0.0225,0.0119,0.0043,0.0676,0.0735,0.0014,0.0036,0.0026,0.0596
942.4,0.0346,0.2094,0.0052,0.1424,0.021,0.0889,0.0346,0.0116,0.0208,0.0789,0.0073,0.0475,0.0058,0.01,0.0004,0.0214,0.0164,0.005,0.0666,0.0816,0.0016,0.0037,0.0032,0.0821
942.6,0.0326,0.2042,0.0047,0.1389,0.0173,0.0739,0.0287,0.0103,0.0189,0.0789,0.0096,0.0454,0.0055,0.0102,0.0004,0.0176,0.0232,0.0055,0.0653,0.0861,0.0018,0.0037,0.0037,0.1135
942.8,0.03,0.1976,0.0041,0.1337,0.0139,0.0603,0.0233,0.0091,0.017,0.077,0.0123,0.0417,0.0052,0.0101,0.0004,0.014,0.032,0.0058,0.0615,0.0871,0.002,0.0035,0.0042,0.1543
943.0,0.0271,0.1842,0.0035,0.1235,0.0105,0.0465,0.0183,0.0076,0.0146,0.0737,0.0156,0.0371,0.0047,0.01,0.0003,0.0109,0.0428,0.0059,0.0559,0.0878,0.0021,0.0033,0.0046,0.2093
943.2,0.024,0.1755,0.0027,0.1142,0.0069,0.0375,0.0141,0.0069,0.0135,0.0588,0.0212,0.0327,0.0044,0.0104,0.0005,0.0095,0.0576,0.008,0.0507,0.0926,0.003,0.004,0.0061,0.245
943.4,0.0207,0.1594,0.0021,0.1015,0.0045,0.0294,0.0106,0.006,0.0122,0.0459,0.0278,0.0282,0.004,0.0107,0.0006,0.0081,0.0761,0.0103,0.0452,0.0974,0.0043,0.0046,0.0077,0.2826
943.6,0.017,0.1375,0.0015,0.0813,0.0026,0.0202,0.0078,0.0048,0.0099,0.036,0.0364,0.0235,0.0036,0.0108,0.0007,0.0067,0.0956,0.0116,0.039,0.0931,0.0053,0.0049,0.009,0.3411
943.8,0.0144,0.1298,0.0012,0.0795,0.0019,0.0169,0.0067,0.0043,0.0091,0.0308,0.043,0.0232,0.0039,0.0122,0.0008,0.0057,0.1075,0.0141,0.0397,0.0948,0.0068,0.0053,0.0105,0.3379
944.0,0.0125,0.1192,0.0009,0.0766,0.0013,0.0139,0.0057,0.0037,0.0082,0.0262,0.0501,0.0228,0.0042,0.0135,0.0009,0.0049,0.1227,0.017,0.0405,0.0951,0.0087,0.0057,0.0122,0.3334
944.2,0.0115,0.1287,0.0009,0.0796,0.0012,0.0143,0.0059,0.0038,0.0085,0.0248,0.0513,0.0239,0.0046,0.0124,0.001,0.0047,0.1379,0.0191,0.0424,0.0833,0.0106,0.0058,0.0133,0.3105
944.4,0.0121,0.1343,0.0008,0.0837,0.0012,0.0132,0.0059,0.0035,0.0083,0.0237,0.0589,0.0237,0.0046,0.0109,0.001,0.0044,0.1472,0.0201,0.0425,0.0731,0.012,0.0063,0.0134,0.2953
944.6,0.0139,0.1359,0.0009,0.0812,0.0011,0.0121,0.0059,0.0036,0.0084,0.0225,0.0675,0.0236,0.0046,0.0105,0.0013,0.0046,0.1548,0.0226,0.0423,0.0705,0.0142,0.0074,0.0139,0.2769
944.8,0.0185,0.1277,0.0011,0.076,0.0012,0.0115,0.0063,0.0038,0.0091,0.0236,0.0718,0.0239,0.0043,0.0108,0.0015,0.0053,0.1505,0.0238,0.0414,0.078,0.0152,0.0084,0.0143,0.2719
945.0,0.0241,0.1231,0.0013,0.0729,0.0013,0.0111,0.0068,0.0041,0.01,0.0246,0.076,0.024,0.004,0.0109,0.0018,0.006,0.1453,0.0249,0.0402,0.0845,0.0162,0.0096,0.0147,0.2628
945.2,0.0303,0.1333,0.0019,0.079,0.002,0.0149,0.0082,0.0047,0.011,0.0304,0.0618,0.0276,0.0042,0.0119,0.0017,0.0073,0.1214,0.0233,0.0461,0.099,0.0138,0.0094,0.0136,0.2432
945.4,0.0376,0.1433,0.0027,0.0851,0.0032,0.0199,0.0096,0.0055,0.0118,0.0367,0.0514,0.0307,0.0043,0.0129,0.0017,0.0087,0.0982,0.0218,0.0512,0.1128,0.0117,0.0094,0.0126,0.2172
945.6,0.0482,0.1691,0.0039,0.1056,0.0055,0.0305,0.014,0.0063,0.0135,0.0482,0.034,0.0365,0.0055,0.0137,0.0014,0.0109,0.0763,0.0176,0.0586,0.1075,0.0094,0.0078,0.0108,0.1652
945.8,0.0517,0.2046,0.005,0.1263,0.0082,0.042,0.018,0.0065,0.014,0.0572,0.0221,0.0365,0.0061,0.0128,0.0011,0.0121,0.0591,0.0127,0.0574,0.0888,0.0066,0.0061,0.0089,0.136
946.0,0.0477,0.2287,0.0054,0.1494,0.0107,0.0522,0.0217,0.0066,0.0142,0.0631,0.0159,0.0366,0.0071,0.013,0.0009,0.0132,0.0423,0.0105,0.0591,0.0751,0.0048,0.0052,0.0075,0.1093
946.2,0.0409,0.2347,0.0052,0.1764,0.0125,0.0617,0.0265,0.0064,0.0145,0.0685,0.0116,0.0388,0.0086,0.0133,0.0007,0.0151,0.0279,0.0084,0.0646,0.0635,0.0034,0.0043,0.0061,0.0862
946.4,0.0364,0.2412,0.0053,0.1826,0.0146,0.0715,0.032,0.0071,0.0147,0.0727,0.0076,0.0414,0.0103,0.0144,0.0006,0.0179,0.0192,0.0068,0.0682,0.0581,0.0025,0.0031,0.0047,0.0672
946.6,0.0329,0.2492,0.0056,0.1859,0.0163,0.0797,0.0372,0.008,0.0147,0.0738,0.0051,0.0424,0.0122,0.0153,0.0005,0.0208,0.0135,0.0054,0.0689,0.0514,0.0018,0.0023,0.0036,0.0533
946.8,0.0247,0.2682,0.005,0.195,0.017,0.0883,0.0408,0.0089,0.0142,0.0692,0.0035,0.0426,0.0153,0.0157,0.0004,0.0206,0.0098,0.0045,0.0719,0.0391,0.0013,0.0017,0.0028,0.0396
947.0,0.0184,0.2863,0.0045,0.2013,0.0175,0.0962,0.0436,0.0096,0.0134,0.064,0.0024,0.0416,0.0185,0.0158,0.0003,0.0199,0.007,0.0036,0.0728,0.0296,0.0009,0.0012,0.0022,0.0293
947.2,0.0184,0.2827,0.0044,0.2159,0.0175,0.0996,0.0457,0.0095,0.0139,0.0556,0.0022,0.0402,0.0215,0.0163,0.0003,0.0207,0.0063,0.0036,0.0709,0.0245,0.0009,0.0012,0.0021,0.026
947.4,0.0197,0.2754,0.0043,0.2289,0.0175,0.102,0.0482,0.0093,0.0143,0.0488,0.0019,0.0394,0.0246,0.0162,0.0003,0.0222,0.0057,0.0036,0.0706,0.0201,0.0009,0.0012,0.0019,0.0229
947.6,0.0195,0.2571,0.004,0.2267,0.0172,0.1028,0.0455,0.0095,0.0155,0.0445,0.0026,0.0418,0.0248,0.0183,0.0004,0.0242,0.0063,0.0048,0.0774,0.0236,0.0011,0.0016,0.0022,0.0286
947.8,0.0189,0.2343,0.0035,0.2205,0.0165,0.1003,0.0449,0.0095,0.0166,0.043,0.0034,0.046,0.0258,0.0206,0.0005,0.0269,0.0067,0.0062,0.0881,0.0278,0.0013,0.0021,0.0025,0.0339
948.0,0.0214,0.2425,0.0036,0.2109,0.0155,0.0941,0.0431,0.01,0.0163,0.0427,0.0038,0.0461,0.0259,0.0225,0.0006,0.0281,0.007,0.0064,0.0861,0.0298,0.0013,0.0023,0.0025,0.0374
948.2,0.0251,0.2546,0.0039,0.2052,0.0147,0.0889,0.0403,0.0104,0.0159,0.0409,0.0042,0.044,0.0248,0.0241,0.0006,0.0286,0.0071,0.0065,0.0807,0.0322,0.0013,0.0025,0.0025,0.0409
948.4,0.0237,0.2611,0.0037,0.211,0.0135,0.0899,0.0381,0.0101,0.0157,0.0379,0.0045,0.0419,0.025,0.0246,0.0007,0.0268,0.007,0.0068,0.0778,0.0306,0.0013,0.0028,0.0027,0.0431
948.6,0.0203,0.2494,0.0034,0.2085,0.0131,0.0994,0.0395,0.0096,0.0157,0.0377,0.0043,0.0435,0.0265,0.0254,0.0006,0.0265,0.0065,0.007,0.0841,0.0305,0.0013,0.0026,0.0028,0.0417
948.8,0.0187,0.2497,0.0031,0.2082,0.0118,0.1026,0.039,0.0091,0.015,0.0359,0.0043,0.044,0.0274,0.0247,0.0007,0.028,0.0062,0.0073,0.0868,0.0299,0.0014,0.0027,0.0029,0.0405
949.0,0.0181,0.261,0.003,0.2086,0.011,0.1028,0.0341,0.0086,0.0149,0.0325,0.0053,0.043,0.0242,0.0214,0.0008,0.0272,0.0073,0.0082,0.0818,0.0287,0.0017,0.0031,0.0033,0.0496
949.2,0.0185,0.2748,0.0029,0.2017,0.0107,0.0977,0.0307,0.0084,0.0148,0.0333,0.0064,0.0424,0.0208,0.0196,0.0008,0.0251,0.0085,0.0081,0.0764,0.0297,0.0018,0.003,0.0036,0.0602
949.4,0.0188,0.2752,0.0029,0.2042,0.0095,0.0835,0.0275,0.0086,0.0156,0.035,0.0081,0.0403,0.017,0.0184,0.0007,0.0234,0.011,0.008,0.0694,0.0326,0.0019,0.003,0.0041,0.0811
949.6,0.021,0.2822,0.0029,0.2038,0.0085,0.0721,0.0241,0.008,0.0148,0.0358,0.0098,0.0374,0.0138,0.0171,0.0008,0.0213,0.0139,0.008,0.0625,0.0367,0.0021,0.003,0.0041,0.0961
949.8,0.0242,0.2873,0.003,0.2023,0.0076,0.0609,0.0202,0.0074,0.014,0.0342,0.0119,0.0334,0.0108,0.0156,0.0008,0.0188,0.0179,0.008,0.0544,0.0412,0.0022,0.0031,0.0042,0.1164
950.0,0.0236,0.2532,0.003,0.201,0.0072,0.0573,0.0201,0.0078,0.0172,0.0335,0.0144,0.0325,0.0088,0.0136,0.0009,0.018,0.0256,0.0096,0.0504,0.0442,0.003,0.0034,0.0053,0.1461
950.2,0.0227,0.2161,0.0029,0.192,0.0067,0.0533,0.0195,0.0081,0.0204,0.0329,0.0174,0.0314,0.0071,0.0117,0.0011,0.0172,0.0367,0.0116,0.0465,0.0472,0.0041,0.0038,0.0067,0.1827
950.4,0.0217,0.1722,0.0027,0.1715,0.0058,0.0478,0.0179,0.0077,0.023,0.031,0.021,0.0291,0.0053,0.01,0.0012,0.0153,0.0533,0.0136,0.0414,0.053,0.0053,0.0042,0.0081,0.2376
950.6,0.0208,0.1366,0.0024,0.1476,0.0046,0.0379,0.0143,0.007,0.0237,0.0264,0.0264,0.0238,0.0036,0.0081,0.0013,0.0123,0.0741,0.0153,0.0319,0.0555,0.0065,0.0048,0.0092,0.3059
950.8,0.0232,0.1234,0.0024,0.1362,0.0039,0.0302,0.0115,0.0058,0.0217,0.0245,0.0312,0.0193,0.0026,0.0064,0.0013,0.0099,0.0909,0.0141,0.0242,0.0547,0.0072,0.0047,0.0093,0.3415
951.0,0.0264,0.1074,0.0023,0.1293,0.0036,0.0271,0.0123,0.0053,0.022,0.0254,0.031,0.0186,0.0023,0.0059,0.0013,0.0094,0.1032,0.0141,0.0239,0.0596,0.0074,0.0047,0.0089,0.3488
951.2,0.0287,0.0918,0.0022,0.1206,0.0032,0.0236,0.0129,0.005,0.0223,0.0258,0.0303,0.0177,0.0021,0.0054,0.0013,0.0088,0.1188,0.014,0.0229,0.0646,0.0077,0.0046,0.0083,0.3573
951.4,0.0289,0.0956,0.0022,0.1292,0.0031,0.0224,0.013,0.0047,0.0223,0.0228,0.0304,0.0177,0.0019,0.0049,0.0013,0.0076,0.1319,0.0149,0.0221,0.0633,0.0084,0.0047,0.0083,0.3384
951.6,0.0299,0.0974,0.0023,0.1384,0.003,0.0203,0.0132,0.005,0.0242,0.0202,0.0295,0.0178,0.0018,0.0044,0.0013,0.007,0.1391,0.0148,0.0213,0.0561,0.0087,0.0046,0.0088,0.3309
951.8,0.0328,0.0885,0.0025,0.1311,0.0029,0.0198,0.0143,0.0048,0.0253,0.0221,0.0309,0.0203,0.0019,0.0046,0.0012,0.0078,0.1348,0.0142,0.0238,0.0589,0.0087,0.0045,0.0086,0.3354
952.0,0.0405,0.0862,0.0027,0.1224,0.0031,0.0195,0.0138,0.0039,0.0217,0.0241,0.0326,0.0227,0.0019,0.0046,0.0011,0.0083,0.1243,0.0123,0.0266,0.066,0.0076,0.0042,0.0074,0.3424
952.2,0.0427,0.0906,0.0028,0.1286,0.0037,0.0212,0.0157,0.0037,0.0204,0.0279,0.0282,0.0267,0.002,0.0047,0.0009,0.0095,0.1029,0.0099,0.0324,0.0726,0.0058,0.0034,0.0059,0.3377
952.4,0.0447,0.1008,0.003,0.1414,0.0046,0.023,0.0182,0.0037,0.0197,0.033,0.0239,0.0321,0.0023,0.0049,0.0008,0.0116,0.083,0.0081,0.0401,0.0752,0.0046,0.0028,0.0049,0.3137
952.6,0.051,0.1148,0.0034,0.1582,0.0057,0.0249,0.0202,0.0038,0.0187,0.0361,0.0203,0.0366,0.0027,0.0053,0.0006,0.0127,0.0654,0.0069,0.0474,0.0751,0.0037,0.0023,0.0042,0.2802
952.8,0.0459,0.1084,0.0033,0.1563,0.0062,0.0265,0.0218,0.0041,0.0197,0.0359,0.0175,0.0414,0.0028,0.0057,0.0006,0.0133,0.0569,0.0071,0.0558,0.0787,0.0032,0.0021,0.004,0.2826
953.0,0.0403,0.1213,0.0035,0.1738,0.0071,0.0295,0.0241,0.0046,0.0202,0.0388,0.0143,0.0433,0.0031,0.0062,0.0005,0.0146,0.0485,0.0065,0.0603,0.077,0.0028,0.0018,0.004,0.2537
953.2,0.035,0.1341,0.0036,0.1923,0.008,0.0327,0.0263,0.0051,0.0205,0.0413,0.0114,0.0451,0.0034,0.0066,0.0004,0.0157,0.0404,0.006,0.0653,0.075,0.0024,0.0016,0.0039,0.2241
953.4,0.0319,0.1346,0.0037,0.1839,0.0092,0.0389,0.0308,0.0056,0.0204,0.0505,0.009,0.0475,0.004,0.0075,0.0004,0.0182,0.0332,0.0056,0.0744,0.0796,0.002,0.0014,0.0037,0.2039
953.6,0.0293,0.1511,0.0034,0.1737,0.0087,0.0414,0.0327,0.0057,0.018,0.0586,0.007,0.0481,0.0045,0.0076,0.0003,0.0187,0.0277,0.0053,0.082,0.0782,0.0018,0.0012,0.0034,0.1917
953.8,0.0247,0.1929,0.0029,0.1919,0.0084,0.0425,0.034,0.0064,0.0172,0.0566,0.005,0.0429,0.0046,0.0067,0.0003,0.0159,0.0245,0.0051,0.0779,0.063,0.0015,0.0011,0.0033,0.1707
954.0,0.0207,0.239,0.0025,0.2074,0.0079,0.0426,0.0346,0.0071,0.0162,0.0536,0.0035,0.0375,0.0047,0.0058,0.0002,0.0133,0.0212,0.0048,0.0725,0.0498,0.0013,0.0009,0.0032,0.1498
954.2,0.0211,0.29,0.0023,0.2075,0.0067,0.0395,0.0313,0.0071,0.0143,0.0495,0.0031,0.032,0.0045,0.005,0.0002,0.0106,0.0208,0.0048,0.0637,0.0415,0.0013,0.0009,0.0033,0.1388
954.4,0.0194,0.3438,0.0024,0.2147,0.0065,0.0384,0.0287,0.0081,0.0136,0.0448,0.0027,0.0268,0.0043,0.0044,0.0002,0.0085,0.0183,0.0047,0.0545,0.0334,0.0012,0.0009,0.0033,0.1162
954.6,0.016,0.388,0.0022,0.2182,0.0064,0.0367,0.0273,0.0087,0.0129,0.0428,0.0023,0.0233,0.0039,0.0036,0.0002,0.0073,0.0162,0.0043,0.0479,0.027,0.0011,0.0008,0.0032,0.0995
954.8,0.0149,0.4113,0.0022,0.2339,0.0074,0.0405,0.0295,0.0085,0.013,0.0385,0.0018,0.0222,0.0041,0.0031,0.0002,0.007,0.0129,0.0039,0.0454,0.0224,0.0011,0.0008,0.003,0.0727
955.0,0.015,0.4112,0.0023,0.2466,0.0086,0.0456,0.0308,0.0083,0.0134,0.0341,0.0017,0.0231,0.0044,0.003,0.0002,0.0068,0.0106,0.0039,0.0462,0.0208,0.0011,0.0007,0.0028,0.0588
955.2,0.0139,0.4099,0.0021,0.2488,0.0089,0.0494,0.0326,0.0081,0.0133,0.0327,0.0016,0.0259,0.0049,0.003,0.0002,0.0071,0.0092,0.0037,0.0503,0.0192,0.001,0.0007,0.0026,0.051
955.4,0.0129,0.4036,0.002,0.2532,0.0093,0.0534,0.0354,0.0079,0.0134,0.0316,0.0014,0.0289,0.0055,0.0029,0.0002,0.0074,0.0078,0.0035,0.0543,0.0173,0.001,0.0007,0.0025,0.0439
955.6,0.0119,0.3653,0.0021,0.2641,0.0117,0.0645,0.0422,0.0083,0.015,0.0323,0.0013,0.0337,0.0065,0.0032,0.0001,0.0087,0.0066,0.0033,0.0612,0.0171,0.001,0.0006,0.0024,0.0367
955.8,0.012,0.3177,0.0026,0.2667,0.0165,0.0818,0.0496,0.0096,0.0171,0.0352,0.0013,0.0379,0.0074,0.0036,0.0002,0.0106,0.0055,0.0031,0.0673,0.0182,0.0009,0.0007,0.0023,0.0324
956.0,0.0119,0.2725,0.0032,0.2642,0.024,0.1045,0.0575,0.0109,0.0191,0.0378,0.0012,0.0413,0.0083,0.0038,0.0002,0.0126,0.0044,0.0028,0.0714,0.0182,0.0009,0.0006,0.002,0.0269
956.2,0.0108,0.2246,0.0036,0.2658,0.03,0.1274,0.0656,0.012,0.0219,0.0384,0.0012,0.0444,0.0089,0.0045,0.0001,0.0135,0.0038,0.0026,0.0744,0.0198,0.0009,0.0006,0.0018,0.0235
956.4,0.0106,0.2034,0.0035,0.2654,0.0303,0.139,0.0687,0.0103,0.0214,0.0385,0.0012,0.0468,0.0091,0.0051,0.0001,0.014,0.0037,0.0025,0.0781,0.0222,0.0009,0.0006,0.0018,0.0229
956.6,0.0104,0.1831,0.0033,0.2657,0.0306,0.1507,0.0715,0.0089,0.0211,0.0382,0.0012,0.0492,0.0092,0.0056,0.0001,0.0144,0.0036,0.0024,0.0812,0.0246,0.0008,0.0006,0.0017,0.0221
956.8,0.0095,0.1838,0.0031,0.2636,0.0269,0.148,0.0689,0.0087,0.0202,0.0419,0.0013,0.049,0.0088,0.0061,0.0001,0.014,0.004,0.0025,0.0825,0.0276,0.0008,0.0007,0.0017,0.0262
957.0,0.0099,0.1853,0.003,0.2528,0.0253,0.1474,0.0666,0.0087,0.0204,0.046,0.0015,0.049,0.0078,0.0064,0.0002,0.0149,0.0045,0.0025,0.0812,0.0317,0.0009,0.0008,0.0017,0.0316
